movement_count,span_seconds,movements_per_minute,interval_cv,burst_count,mean_burst_size,max_burst_size,duration_std_seconds,peak_amplitude_std,dominant_frequency_std_hz,dominant_direction,direction_counts,movements_early_third,movements_mid_third,movements_late_third,artifact_filtered_fraction,dataset,subject_id,record_id
266,1357.94983792305,11.753011454687028,1.2269738041323104,137,1.9416058394160585,16,0.7034359793832163,183.79045126019696,3.0614229964460176,az,"{'az': 151, 'ay': 74, 'ax': 41}",87,109,70,0.0,FOUR_IMU,Sub-dataset One_record_3,Sub-dataset One_record_3
339,1844.8875980377195,11.025061917937041,1.3082965472766246,173,1.9595375722543353,18,0.5908486379463135,119.49909791590028,3.624121493476735,az,"{'az': 200, 'ay': 88, 'ax': 51}",93,114,132,0.0,FOUR_IMU,Sub-dataset One_record_4,Sub-dataset One_record_4
453,2293.070796012879,11.853101111077663,1.2389899741400705,233,1.944206008583691,17,0.47496798493291986,108.9121295699294,3.663913229772399,az,"{'az': 278, 'ay': 107, 'ax': 68}",123,148,182,0.0,FOUR_IMU,Sub-dataset One_record_5,Sub-dataset One_record_5
126,707.9400899410248,10.67886973406152,1.1031474791617875,72,1.75,8,0.2460932204955221,57.27190419206972,3.633298901555596,az,"{'az': 83, 'ay': 29, 'ax': 14}",37,55,34,0.0,FOUR_IMU,Sub-dataset One_record_6,Sub-dataset One_record_6
142,866.9176509380341,9.827923091404442,1.119173154799339,82,1.7317073170731707,13,1.2715289510695695,203.84286660058325,2.98959661468767,az,"{'az': 82, 'ay': 37, 'ax': 23}",50,46,46,0.0,FOUR_IMU,Sub-dataset One_record_7,Sub-dataset One_record_7
73,464.6135869026184,9.427188794024731,1.5733077612638506,44,1.6590909090909092,4,0.40591560765755885,69.16320641691394,4.074095758357916,az,"{'az': 51, 'ax': 12, 'ay': 10}",26,21,26,0.0,FOUR_IMU,Sub-dataset One_record_8,Sub-dataset One_record_8
93,586.0122179985046,9.521985768587232,0.9802031400463791,62,1.5,4,0.7908654240808097,263.96358426151494,3.880031425966365,az,"{'az': 54, 'ax': 20, 'ay': 19}",29,37,27,0.0,FOUR_IMU,Sub-dataset One_record_9,Sub-dataset One_record_9
632,3262.240756988526,11.623912158771848,1.0433231609575933,376,1.6808510638297873,28,1.4230160050137532,571.1128916834614,2.3431940343806903,ay,"{'ay': 281, 'az': 216, 'ax': 135}",209,212,211,0.0,FOUR_IMU,Sub-dataset Three_record_1,Sub-dataset Three_record_1
988,4618.546352863312,12.835207329520207,1.1144259823779876,522,1.89272030651341,26,1.300579760954989,997.2707127487024,2.715035643851261,ay,"{'ay': 400, 'az': 344, 'ax': 244}",388,262,338,0.0,FOUR_IMU,Sub-dataset Three_record_10,Sub-dataset Three_record_10
805,3223.147434949875,14.985352353498884,1.109090440892038,391,2.0588235294117645,23,1.259355178723978,1388.3045023168388,2.54555629215271,ay,"{'ay': 340, 'az': 296, 'ax': 169}",234,280,291,0.0,FOUR_IMU,Sub-dataset Three_record_11,Sub-dataset Three_record_11
