dataset,record_identifier,segment_id,sample_count,duration_seconds,sampling_rate_hz,acc_mean,acc_std,acc_rms,acc_peak_to_peak,jerk_rms,jerk_peak_to_peak,acc_dominant_frequency_hz,acc_spectral_centroid_hz,acc_spectral_bandwidth_hz,acc_spectral_energy,gyro_mean,gyro_std,gyro_rms,gyro_peak_to_peak,gyro_dominant_frequency_hz,gyro_spectral_centroid_hz,gyro_spectral_bandwidth_hz,gyro_spectral_energy,subject_id,record_id,sub_dataset,sensor_id
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",34,1755,60.43819189071701,30.0,15816.654095145966,103.2600306630798,15816.991161388129,1378.0251012386707,3967.3594602602607,45910.03279708164,1.8632478632478635,6.790694570972809,4.248430981624155,623564.4624672175,1044.0099547341147,106.959111127144,1049.474648115445,1129.9979988413913,0.5299145299145299,3.6370886594495078,3.9403080176545404,628484.2645994299,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",35,878,30.199855089187622,30.0,15811.483273285801,96.80394538669961,15811.779605890008,1708.9839934696683,3909.225431174687,79787.86682878953,8.439635535307517,7.3798216214377765,4.236759686888614,234781.37778638967,1035.547464431747,116.11255998175828,1042.0367928612393,990.1067816252759,0.785876993166287,3.4354807490796624,4.0010073655902465,445779.7430794717,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",36,5264,181.44401097297623,30.0,15768.668887030406,97.40787502654639,15768.969743230467,1219.4437033616105,3642.671331210317,41646.180603874076,0.0146484375,6.631041993514409,4.149259941612906,592963.676408386,1042.1015321353814,100.9638319068259,1046.9810402448645,1513.4794089050965,0.556640625,3.8793050365731867,4.217802575130358,716669.554573296,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",37,1755,60.44932794570923,30.0,15781.73494174864,93.79130261951808,15782.013641486215,1094.499399080045,3551.5207077218042,29664.15590267242,12.95726495726496,6.589154297355939,4.093966091623237,552569.0575568145,1033.836808067975,96.23520648693065,1038.3061979415131,1243.238754639483,1.3162393162393164,3.98492158445928,4.155122986623178,539938.6422427036,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",38,1381,47.59344983100891,30.0,15732.23719093206,107.90695551792955,15732.607251908219,858.0559539768383,4152.146541371544,31104.99789629576,5.343953656770457,6.648477312506645,4.2493096661933025,577015.8648234886,1039.4171622891931,97.25522214615658,1043.9571904518007,929.4825937925054,0.41274438812454745,3.4504232222098974,3.883141243497108,480765.69794747105,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",39,1249,43.00657796859741,30.0,15733.978483975441,89.54536528059779,15734.233292621706,783.9668313841867,3539.424591532054,30860.710373040543,10.040032025620496,7.258462959425941,4.357215198578658,241510.0346354905,1032.5127195934872,81.23016534741629,1035.7030732235507,676.7553281511007,0.4803843074459568,6.131505836449411,4.499468634658766,234494.48660622252,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",40,878,30.195127010345914,30.0,15726.262320081883,111.25435312356387,15726.655845764419,1015.4510160487534,4058.8875896732425,31364.517928526162,3.4510250569476084,6.583123165814399,4.271506762484886,327698.7482048981,1043.7911363001324,109.284898618322,1049.4966056566063,1124.9744696337493,0.6150341685649203,5.0685876086456405,4.127989168519647,260409.81425777584,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",41,878,30.203943014144897,30.0,15746.547685369045,159.66428805987252,15747.357133579048,2274.778492097017,5196.857139176867,83355.41717538919,0.03416856492027335,6.001740351276997,4.174251789885091,530889.1390602681,1051.807128389204,146.89544799727923,1062.0153049615928,1787.1074235877522,0.17084282460136674,4.416803602770491,4.2026348245601035,330536.3357861779,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU3')",42,3190,110.0080459117894,30.0,16487.221596161322,587.7294679298029,16497.69383545474,3611.68060850489,4661.094877786422,84279.39371789734,0.0146484375,0.7451243056769117,2.2183273635703316,13308846.769362425,1130.1162789328807,344.9342086784157,1181.5847037879703,3626.101287913195,0.029296875,0.717720313690052,1.638504319758281,13891956.573272215,single_subject,record_25,Sub-dataset Three,IMU3
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",1,5534,190.73219990730288,30.0,15985.146117609478,144.60280398025512,15985.800148013996,4158.77994767328,5155.38746486591,200542.1697322608,0.0146484375,6.381032707482202,4.009956726176829,1003897.3144791678,583.7404257866822,210.19226492274927,620.4302321220108,3282.9822190051254,0.029296875,2.7750978596447413,3.6851103699560777,2145198.328783982,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",2,2475,85.26034784317014,30.0,16024.059155989922,106.35117206790436,16024.412076780372,1623.478016050578,4243.949586627983,74912.48355772818,2.3876953125,7.106254994099915,4.101952029650127,871689.4788078282,552.9176504791753,140.41658464417222,570.4688821088714,2622.1293664785353,0.5712890625,3.3020933482396693,3.5975574222331828,1221449.1001303426,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",3,2771,95.49096798896795,30.0,16050.270790560835,93.98730715579684,16050.545974023336,1072.6096971911466,3809.357873583771,47264.79749464359,4.453125,7.397800181543543,4.1151872567657986,756094.3968035788,536.9134482795149,83.07392115013134,543.3022430642612,930.4206776873955,0.5126953125,5.234267150508484,4.6167013578176626,434346.34000078693,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",4,1355,46.6931369304657,30.0,16069.744850248013,101.2865830833694,16070.064048534008,1093.7536511317267,4095.94472371592,41367.1445102074,6.575645756457565,7.314403704516846,4.180568945960992,517708.6465068714,529.6954553751118,72.00976651657808,534.5677524120017,604.8365620274012,0.5756457564575647,4.429815997453056,4.261940668293671,290062.83881832287,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",5,2697,92.944904088974,30.0,16065.781601352595,88.30030797587513,16066.024256384908,843.6318499280533,3600.628108920925,31947.43039026195,6.474609375,7.4494376251375805,4.196879201159184,526290.0443017283,531.2033755391336,84.13380849154362,537.8248078282198,1639.539905659716,0.5712890625,4.790559915414387,4.479337875667992,438137.5653750284,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",6,288,9.896445035934448,30.0,16077.777980918272,91.14595541479812,16078.0363349785,551.5594619422845,3602.1098364341133,19780.45240741074,8.333333333333334,7.084774084828768,4.325186207583683,64664.317345664705,534.0232102287079,93.73919844928325,542.1879991192067,567.9112026166406,1.1458333333333335,4.180763831237896,3.7521051175017557,99791.78262292246,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",7,17,0.5457348823547363,30.0,16085.39061691147,48.42697558801378,16085.463514322124,205.82005181435488,1897.1959768744553,5792.435470775756,7.0588235294117645,7.455879359314955,3.5339011653333885,855.5694506285797,507.04194753823674,40.13644260354017,508.6280277257982,148.4042710167077,1.7647058823529411,4.274989976847373,3.1054852195347333,348.7450094807267,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",8,1754,60.445990800857544,30.0,16076.076377029603,90.21313014357472,16076.329496776918,793.8458133614968,3639.1352126919173,32913.89903624919,10.946408209806158,7.426173693999963,4.235731422375489,484253.7302151015,531.1255860663751,82.96145311916035,537.5658014401522,604.4107829637923,0.20524515393386544,4.938047887250807,4.2421232723374915,449120.65905707487,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",9,2568,88.46287298202515,30.0,16078.913758019005,95.36224201801062,16079.196546936528,889.0813850485029,3926.0925473036514,32084.256994585667,4.833984375,7.504256966882349,4.280975425945247,644942.2507376603,532.4997539802079,86.10032917425612,539.4156603889966,905.4823812576801,0.556640625,3.728748844894178,4.1027062793435345,512535.8782749401,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",10,840,28.93785309791565,30.0,16090.825833657507,108.17442020117016,16091.189443738636,889.7523230387342,4380.051093295113,30664.458696367125,1.3928571428571428,7.253954319839066,4.289770317430923,349586.859057904,538.88391975602,101.1101630698247,548.2874647916174,912.0337146423029,0.46428571428571425,4.156796403785647,4.136894770476511,292712.2380322494,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",11,2665,91.89429807662964,30.0,16086.233185689567,109.65892854813215,16086.606950659005,1253.7944271252709,4354.453585642508,52276.18863140764,7.001953125,7.28148986443893,3.965830486829364,892799.873975534,538.3956735519921,133.3493092885702,554.6638077135032,2929.6732068224737,1.2890625,3.863952273362675,3.57888103676585,2466283.802664494,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",14,6122,211.0652379989623,30.0,15806.627923066668,143.58548750647367,15807.280066174993,2669.5774943929227,4709.729019821248,65941.82328861055,0.0,6.125461855727166,4.171716075358942,987521.6901788901,640.7336004312006,406.35807988000306,758.7268519073859,4880.254089094126,0.0146484375,0.9826704649883659,2.1254342306514458,5177307.319597053,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",15,1632,56.24957013130165,30.0,15787.258881480593,115.97214546582937,15787.684837537508,938.1521997927066,4340.658387231476,32568.59842775949,0.9191176470588236,6.147495760932181,4.203451420908823,867805.2284195729,564.2010276856423,137.5281076106803,580.7209140581299,1357.3574388207962,0.1286764705882353,1.8172767569700563,2.685365766393914,1512960.4845471208,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",16,102,3.4779272079467773,30.0,15768.584377713365,127.33612071940249,15769.098508307503,702.2324977247354,4174.579241012553,24768.20784045551,4.11764705882353,4.874555253883466,3.3839458439971892,63616.70124816362,602.2760216291316,234.18457955210806,646.2033917656357,1473.9777980248334,0.5882352941176471,2.383769794675217,2.4967022281888034,233359.40010320765,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",17,11223,387.05799794197105,30.0,15786.393044537002,119.77451966799367,15786.847414609665,1734.8161740345731,4424.773029791328,76509.25323905137,3.2666015625,6.334357210322744,4.136861536805671,954871.2273816387,597.7000877758111,242.49962558117912,645.0205138863603,3312.5006621754583,0.0146484375,1.3952769265116023,2.3647559345045717,3255499.2845937256,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",18,7194,248.09146404266357,30.0,15848.99550246835,140.38197342332003,15849.617204706372,2877.9014588701866,4204.291318907821,88844.2202606195,0.0146484375,5.675185878784749,4.1416873280883575,1035543.83223128,584.8167222602349,323.93156821560166,668.5374032332251,6818.0280833231645,0.0146484375,0.7902547078965642,1.8275857171719814,6919687.117586313,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",19,3428,118.12212204933212,30.0,16000.101506306002,112.20695911293748,16000.494949024825,2216.7148188192023,4093.8313671651617,61810.00180651588,4.74609375,5.7901099791225885,4.016018098623218,919311.1426033102,528.9980547248217,100.7233641152078,538.5017529974533,1789.490884947897,0.5419921875,3.0516646359992126,3.503219873985819,896035.3455619672,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",20,4448,153.35183310508683,30.0,16024.857097447397,104.35033301988427,16025.196847015999,1717.7035900471146,3862.478265571161,67180.59206564835,3.046875,6.609767937267267,4.047669164317335,672031.7248588954,535.2003769502846,131.0957052703511,551.0222567447322,2270.832918488766,0.0732421875,2.3661027086591613,3.6417675912786054,936093.4263142196,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",21,6011,207.16537809371926,30.0,16034.119494577053,199.1799149390674,16035.356578663632,7722.365066624425,5778.75323128821,177471.5652503193,0.0146484375,4.507483272196251,3.1271474730477204,2812483.383406084,625.4698469850553,455.2296610436235,773.593287058129,9394.341209367642,0.029296875,0.8957348434833485,1.933311368124625,14719158.639095154,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",22,117,3.9758069515223724,30.0,15949.925103618361,183.69230843598177,15950.9828435496,1327.3253517572666,4768.289376195595,26798.25152104821,2.0512820512820515,3.6706009215249207,3.070854690619532,146940.90739788214,731.2025085968197,404.9479368914701,835.8468401393524,1652.2220331655385,0.25641025641025644,1.1133169640158147,1.641958532141706,572117.8150463878,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",24,1741,59.94724893569946,30.0,15976.383404530066,128.70890542255896,15976.90184832087,1742.8984433858805,4812.011091549595,69676.4152633697,2.7053417576105687,6.601110566003413,3.706115841317724,977952.8839316488,543.0382166373582,129.94684608414494,558.3696692478012,1254.5108785195032,0.24124066628374496,3.0587236700018905,3.360331182439821,1006403.2072196489,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",25,877,30.189634084701083,30.0,15986.796050071709,122.96310708291425,15987.268931005443,907.4537611988417,4629.425975581742,36896.92003896918,2.120866590649943,6.430937356268164,3.7562113881373693,466660.8672295608,539.0237788183766,104.99844635083272,549.1550854428382,725.9689343338955,0.2394526795895097,3.212720166614611,3.4058565067668995,447514.28136178147,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",26,585,20.137902975081943,30.0,15998.151284826314,112.72024722704833,15998.548383722968,827.9964665458774,4482.087295078717,31653.490760525885,3.4871794871794872,7.16825344036276,3.973240725579794,257867.77526166756,529.846371981578,81.92783907749556,536.1430300936017,657.7355095508949,0.4615384615384615,4.997368665931587,4.167578907583648,83295.0218112581,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",27,144,4.923946857452393,30.0,15995.598917570962,148.0628296903416,15996.284172686272,851.3979105526851,5080.082411168977,27613.442888369344,4.583333333333334,5.5401967479437015,3.200841454879805,127615.35968156403,521.8000447613078,89.30121131682797,529.3864307437012,552.9951493334978,3.125,3.9288916430605627,3.440226242364898,46767.207123469205,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",28,117,3.976314067840576,30.0,16004.060514679935,115.76279786079512,16004.479184993992,784.9683849808007,3719.8892575648524,19484.923615875006,5.128205128205129,5.845300425000237,3.487839204162692,48220.84579874754,512.7978193007107,68.84997892053916,517.399191221752,479.88357666091855,0.7692307692307694,4.37450040146644,3.7746056995388697,14267.184003511391,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",29,877,30.184415817260742,30.0,16005.411284026508,129.29326696804762,16005.933497291757,954.1301659426299,4828.467096119852,33949.27737646196,5.507411630558723,6.919299392508651,3.7289810328841644,473746.1753787414,539.3868850416205,109.7399137888897,550.4371539361196,1101.7917778938177,0.8209806157354618,3.414289492882179,3.767510865764503,351179.7955554046,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",30,877,30.212273120879672,30.0,16015.311962938997,127.15821219603411,16015.816759728048,1147.4910002242268,4713.6466374161,39337.78739755633,5.336374002280502,7.280603073088095,4.076250917524323,300620.9014231233,553.766382032229,130.55580445236205,568.9481733385458,916.8026172082288,0.0,3.4620591253756667,3.777061012797039,246417.83771783597,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",31,716,24.64088010787964,30.0,16011.0581421926,107.66721311807765,16011.420145054357,629.4885889863763,4202.756460651942,28711.72433318792,4.189944134078212,6.74920700731881,4.160900541096331,270330.4146558078,519.5070438650318,67.7074596311196,523.9006286645243,516.5301588117209,0.46089385474860334,5.090607195121876,4.329438822411931,124984.83706156019,single_subject,record_25,Sub-dataset Three,IMU4
FOUR-IMU,"('Sub-dataset Three', 'record_25', 'IMU4')",32,160,5.467121839522861,30.0,16014.829092549302,110.08558686992276,16015.207451044773,557.2702862607985,4706.613653458421,26783.20038886377,10.6875,7.7281543545272,4.285717168506284,66885.06991311155,522.5609228928378,68.56466375171438,527.0398763376448,516.2634250499007,0.5625,4.518479252644063,4.2759002361239,17885.55185978028,single_subject,record_25,Sub-dataset Three,IMU4
